1	Q0	72	1	13.893914	tag
1	Q0	513	2	7.0163455	tag
1	Q0	838	3	6.6728067	tag
1	Q0	171	4	6.482806	tag
1	Q0	167	5	5.8207726	tag
1	Q0	15	6	5.788378	tag
1	Q0	511	7	5.7748575	tag
1	Q0	166	8	5.7562494	tag
1	Q0	87	9	5.746921	tag
1	Q0	169	10	5.702645	tag
1	Q0	999	11	5.6740937	tag
1	Q0	182	12	5.6542587	tag
1	Q0	170	13	5.6526017	tag
1	Q0	184	14	5.6257625	tag
1	Q0	797	15	5.5762115	tag
1	Q0	549	16	5.5403485	tag
1	Q0	41	17	5.5143447	tag
1	Q0	13	18	5.4882684	tag
1	Q0	185	19	5.4769206	tag
1	Q0	79	20	5.4667697	tag
1	Q0	913	21	5.4606028	tag
1	Q0	212	22	5.348446	tag
1	Q0	726	23	5.333214	tag
1	Q0	744	24	5.2611217	tag
1	Q0	164	25	5.1783032	tag
1	Q0	849	26	5.102404	tag
1	Q0	267	27	5.046785	tag
1	Q0	138	28	5.0083766	tag
1	Q0	175	29	4.991225	tag
1	Q0	211	30	4.7535205	tag
1	Q0	186	31	4.6421933	tag
1	Q0	75	32	4.641883	tag
1	Q0	500	33	4.6292057	tag
1	Q0	509	34	4.598257	tag
1	Q0	499	35	4.535878	tag
1	Q0	142	36	4.5317287	tag
1	Q0	336	37	4.4964933	tag
1	Q0	14	38	4.236911	tag
1	Q0	507	39	4.236911	tag
1	Q0	512	40	4.2135463	tag
1	Q0	383	41	4.1786118	tag
1	Q0	504	42	4.168908	tag
1	Q0	181	43	4.0751452	tag
1	Q0	502	44	4.039266	tag
1	Q0	180	45	3.9638782	tag
1	Q0	505	46	3.9542022	tag
1	Q0	508	47	3.883598	tag
1	Q0	172	48	3.8224409	tag
1	Q0	510	49	3.6426823	tag
1	Q0	213	50	2.9299767	tag
1	Q0	954	51	0.5615615	tag
1	Q0	454	52	0.54950005	tag
1	Q0	432	53	0.5464561	tag
1	Q0	1032	54	0.54611343	tag
1	Q0	327	55	0.5400239	tag
1	Q0	331	56	0.5390438	tag
1	Q0	368	57	0.5355933	tag
1	Q0	83	58	0.5259225	tag
1	Q0	947	59	0.52555764	tag
1	Q0	89	60	0.5215029	tag
1	Q0	596	61	0.52141035	tag
1	Q0	994	62	0.521207	tag
1	Q0	274	63	0.51862276	tag
1	Q0	712	64	0.51862276	tag
1	Q0	391	65	0.51841015	tag
1	Q0	451	66	0.51828176	tag
1	Q0	362	67	0.51819456	tag
1	Q0	598	68	0.51819414	tag
1	Q0	566	69	0.5157279	tag
1	Q0	935	70	0.5154388	tag
1	Q0	6	71	0.51439786	tag
