1	Q0	1502	1	1.7966001	tag
1	Q0	5502	2	1.7475631	tag
1	Q0	8150	3	1.7235192	tag
1	Q0	4871	4	1.6570597	tag
1	Q0	8276	5	1.6434177	tag
1	Q0	6016	6	1.6374214	tag
1	Q0	4259	7	1.6265205	tag
1	Q0	6824	8	1.6245424	tag
1	Q0	1518	9	1.6226069	tag
1	Q0	3221	10	1.6225946	tag
1	Q0	7025	11	1.6224046	tag
1	Q0	4827	12	1.6218207	tag
1	Q0	8258	13	1.6202592	tag
1	Q0	3543	14	1.6186417	tag
1	Q0	8583	15	1.6089407	tag
1	Q0	3885	16	1.6046683	tag
1	Q0	8453	17	1.6029543	tag
1	Q0	6579	18	1.6014104	tag
1	Q0	9531	19	1.5991185	tag
1	Q0	1633	20	1.5965596	tag
1	Q0	4256	21	1.5961592	tag
1	Q0	4463	22	1.5945058	tag
1	Q0	3155	23	1.5942527	tag
1	Q0	4261	24	1.5924059	tag
1	Q0	69	25	1.5916969	tag
1	Q0	3330	26	1.5913961	tag
1	Q0	1482	27	1.5900838	tag
1	Q0	7599	28	1.5894881	tag
1	Q0	1520	29	1.5873309	tag
1	Q0	9209	30	1.5802668	tag
1	Q0	2235	31	1.5785143	tag
1	Q0	1336	32	1.5785031	tag
1	Q0	1525	33	1.5755627	tag
1	Q0	6736	34	1.5751871	tag
1	Q0	719	35	1.5744016	tag
1	Q0	10802	36	1.574162	tag
1	Q0	10515	37	1.5739504	tag
1	Q0	10652	38	1.571773	tag
1	Q0	8277	39	1.5716538	tag
1	Q0	3082	40	1.5714624	tag
1	Q0	3876	41	1.5711983	tag
1	Q0	2236	42	1.5710078	tag
1	Q0	5912	43	1.5707501	tag
1	Q0	203	44	1.570399	tag
1	Q0	3769	45	1.5702806	tag
1	Q0	571	46	1.5678782	tag
1	Q0	5183	47	1.5662615	tag
1	Q0	10929	48	1.5661033	tag
1	Q0	7230	49	1.56584	tag
1	Q0	8868	50	1.5656188	tag
1	Q0	3317	51	1.5649906	tag
1	Q0	4485	52	1.5648924	tag
1	Q0	11087	53	1.5647285	tag
1	Q0	2300	54	1.5647229	tag
1	Q0	8149	55	1.564411	tag
1	Q0	8876	56	1.5636765	tag
1	Q0	8852	57	1.5629859	tag
1	Q0	11212	58	1.562866	tag
