1	Q0	1605	1	1.5033652	tag
1	Q0	1938	2	1.446477	tag
1	Q0	1410	3	1.4381891	tag
1	Q0	1572	4	1.4358695	tag
1	Q0	143	5	1.4304901	tag
1	Q0	2380	6	1.4194889	tag
1	Q0	1519	7	1.4095529	tag
1	Q0	1827	8	1.4081484	tag
1	Q0	1908	9	1.3954155	tag
1	Q0	3127	10	1.394103	tag
1	Q0	1071	11	1.3839133	tag
1	Q0	2917	12	1.3754854	tag
1	Q0	2629	13	1.3699728	tag
1	Q0	971	14	1.3694104	tag
1	Q0	2151	15	1.3634295	tag
1	Q0	1571	16	1.362883	tag
1	Q0	2439	17	1.3604802	tag
1	Q0	2951	18	1.3599567	tag
1	Q0	2219	19	1.3599014	tag
1	Q0	1523	20	1.3589096	tag
1	Q0	98	21	1.344537	tag
1	Q0	1844	22	1.3416059	tag
1	Q0	2947	23	1.3407189	tag
1	Q0	1752	24	1.3324425	tag
1	Q0	3082	25	1.3286779	tag
1	Q0	2583	26	1.3260899	tag
1	Q0	2344	27	1.3255286	tag
1	Q0	2371	28	1.3249091	tag
1	Q0	1341	29	1.3233634	tag
1	Q0	557	30	1.322725	tag
1	Q0	2218	31	1.3198724	tag
1	Q0	1506	32	1.3169047	tag
1	Q0	2130	33	1.3151015	tag
1	Q0	796	34	1.3138694	tag
1	Q0	1642	35	1.3137604	tag
1	Q0	2818	36	1.3132422	tag
1	Q0	3112	37	1.312808	tag
1	Q0	2541	38	1.3116964	tag
1	Q0	2948	39	1.3088248	tag
1	Q0	234	40	1.3079883	tag
1	Q0	1310	41	1.3078645	tag
1	Q0	2634	42	1.3069501	tag
1	Q0	1347	43	1.3036534	tag
1	Q0	271	44	1.303235	tag
1	Q0	322	45	1.2999758	tag
1	Q0	3121	46	1.2978305	tag
1	Q0	1916	47	1.2951664	tag
1	Q0	1267	48	1.2938731	tag
1	Q0	999	49	1.2936376	tag
1	Q0	1544	50	1.2893533	tag
1	Q0	2097	51	1.2890428	tag
1	Q0	2959	52	1.2885205	tag
1	Q0	2535	53	1.2883872	tag
1	Q0	1461	54	1.2881774	tag
1	Q0	652	55	1.2858651	tag
1	Q0	3023	56	1.2857027	tag
1	Q0	2988	57	1.2847892	tag
1	Q0	2989	58	1.2838098	tag
1	Q0	1518	59	1.2817824	tag
1	Q0	1604	60	1.2797195	tag
1	Q0	1385	61	1.2782187	tag
1	Q0	3011	62	1.2771461	tag
1	Q0	1236	63	1.2768581	tag
1	Q0	1680	64	1.2767117	tag
1	Q0	36	65	1.2766733	tag
1	Q0	2628	66	1.2764149	tag
1	Q0	1603	67	1.2761527	tag
1	Q0	1657	68	1.2757078	tag
1	Q0	71	69	1.2715743	tag
1	Q0	2424	70	1.27138	tag
1	Q0	2938	71	1.2706039	tag
1	Q0	46	72	1.2686605	tag
1	Q0	2358	73	1.2668885	tag
1	Q0	2499	74	1.265814	tag
1	Q0	2597	75	1.265323	tag
1	Q0	2367	76	1.2652884	tag
1	Q0	438	77	1.2648867	tag
1	Q0	695	78	1.263421	tag
1	Q0	2522	79	1.2626634	tag
1	Q0	1046	80	1.2623816	tag
1	Q0	2321	81	1.262017	tag
1	Q0	1753	82	1.2614805	tag
1	Q0	417	83	1.2611432	tag
1	Q0	1885	84	1.2608628	tag
1	Q0	2912	85	1.26064	tag
1	Q0	2578	86	1.2599262	tag
1	Q0	2949	87	1.259922	tag
1	Q0	2893	88	1.2593771	tag
1	Q0	3049	89	1.2587221	tag
1	Q0	3110	90	1.2587116	tag
1	Q0	942	91	1.2585163	tag
1	Q0	1238	92	1.2579037	tag
1	Q0	1748	93	1.2576971	tag
1	Q0	80	94	1.2576869	tag
1	Q0	2995	95	1.2574247	tag
1	Q0	704	96	1.257171	tag
1	Q0	3148	97	1.2566293	tag
1	Q0	1366	98	1.2566214	tag
1	Q0	2557	99	1.2563554	tag
1	Q0	2689	100	1.2548436	tag
1	Q0	887	101	1.254717	tag
1	Q0	818	102	1.2543283	tag
1	Q0	1505	103	1.2535505	tag
1	Q0	1417	104	1.253015	tag
1	Q0	1309	105	1.2526995	tag
1	Q0	2667	106	1.2520916	tag
1	Q0	2740	107	1.251976	tag
1	Q0	1360	108	1.2519556	tag
1	Q0	2128	109	1.2512643	tag
1	Q0	398	110	1.2504295	tag
1	Q0	192	111	1.2497905	tag
1	Q0	163	112	1.2493976	tag
1	Q0	1164	113	1.2487867	tag
1	Q0	2198	114	1.2482531	tag
1	Q0	2342	115	1.2479585	tag
1	Q0	2838	116	1.2471974	tag
1	Q0	2092	117	1.2460505	tag
1	Q0	2378	118	1.2459428	tag
1	Q0	2034	119	1.2459115	tag
1	Q0	2080	120	1.2457206	tag
1	Q0	1626	121	1.2447284	tag
1	Q0	1484	122	1.244364	tag
1	Q0	2478	123	1.2434709	tag
1	Q0	92	124	1.2433747	tag
1	Q0	3190	125	1.2422613	tag
1	Q0	678	126	1.2422175	tag
1	Q0	2274	127	1.2413375	tag
1	Q0	2016	128	1.2410097	tag
1	Q0	2812	129	1.2408139	tag
1	Q0	3153	130	1.240756	tag
1	Q0	987	131	1.2405727	tag
1	Q0	826	132	1.2403433	tag
1	Q0	3012	133	1.2403195	tag
1	Q0	2304	134	1.2400526	tag
1	Q0	1487	135	1.2399203	tag
1	Q0	1931	136	1.239901	tag
1	Q0	277	137	1.2397429	tag
1	Q0	854	138	1.2395992	tag
1	Q0	2020	139	1.2387439	tag
1	Q0	441	140	1.2386117	tag
1	Q0	1349	141	1.2384464	tag
1	Q0	105	142	1.237655	tag
1	Q0	1168	143	1.2374058	tag
1	Q0	1179	144	1.2372386	tag
1	Q0	185	145	1.236869	tag
1	Q0	2502	146	1.2368509	tag
1	Q0	2373	147	1.2367157	tag
1	Q0	1901	148	1.2365198	tag
1	Q0	33	149	1.2361833	tag
1	Q0	1098	150	1.2361188	tag
1	Q0	3076	151	1.2353786	tag
1	Q0	61	152	1.2353323	tag
1	Q0	3181	153	1.2351805	tag
1	Q0	1794	154	1.2350577	tag
1	Q0	617	155	1.2350479	tag
1	Q0	391	156	1.2345656	tag
1	Q0	2741	157	1.2340662	tag
1	Q0	1591	158	1.233977	tag
1	Q0	1324	159	1.2338152	tag
1	Q0	2944	160	1.2337203	tag
1	Q0	2852	161	1.2334313	tag
1	Q0	1719	162	1.2327446	tag
1	Q0	2390	163	1.2317691	tag
1	Q0	3173	164	1.2314845	tag
1	Q0	3183	165	1.230788	tag
1	Q0	1281	166	1.2306333	tag
1	Q0	3090	167	1.2295438	tag
1	Q0	2197	168	1.2293925	tag
1	Q0	1769	169	1.2291178	tag
1	Q0	1034	170	1.2290703	tag
1	Q0	931	171	1.2284266	tag
1	Q0	705	172	1.2282171	tag
1	Q0	236	173	1.2281872	tag
1	Q0	3156	174	1.2280886	tag
1	Q0	2147	175	1.2279394	tag
1	Q0	2319	176	1.2279098	tag
1	Q0	1727	177	1.2278314	tag
1	Q0	656	178	1.2277889	tag
1	Q0	2626	179	1.2277032	tag
1	Q0	972	180	1.227667	tag
1	Q0	1811	181	1.2271366	tag
1	Q0	50	182	1.2268466	tag
1	Q0	482	183	1.2268256	tag
1	Q0	2570	184	1.2266402	tag
1	Q0	2627	185	1.2266349	tag
1	Q0	2950	186	1.2258384	tag
1	Q0	2398	187	1.2257787	tag
1	Q0	525	188	1.2256722	tag
1	Q0	2872	189	1.2254533	tag
1	Q0	1412	190	1.2254426	tag
1	Q0	1012	191	1.2253346	tag
1	Q0	1069	192	1.2253071	tag
1	Q0	2062	193	1.2249984	tag
1	Q0	2500	194	1.2247764	tag
1	Q0	2320	195	1.2245001	tag
1	Q0	1755	196	1.2242206	tag
1	Q0	1010	197	1.2238824	tag
1	Q0	274	198	1.2238361	tag
1	Q0	1295	199	1.2234849	tag
1	Q0	2620	200	1.223309	tag
